timestamp,open,high,low,close
datetime,float,float,float,float
T,,,,
2006-03-20 22:00:00,116.36,116.49,116.36,116.37
2006-03-20 23:00:00,116.37,116.39,116.26,116.33
2006-03-21 00:00:00,116.34,116.47,116.33,116.40
2006-03-21 01:00:00,116.40,116.40,116.24,116.27
2006-03-21 02:00:00,116.27,116.65,116.27,116.62
2006-03-21 03:00:00,116.62,116.68,116.50,116.56
2006-03-21 04:00:00,116.56,116.64,116.50,116.61
2006-03-21 05:00:00,116.60,116.61,116.53,116.57
2006-03-21 06:00:00,116.57,116.64,116.47,116.50
2006-03-21 07:00:00,116.50,116.55,116.44,116.53
2006-03-21 08:00:00,116.53,116.68,116.45,116.61
2006-03-21 09:00:00,116.60,116.81,116.59,116.70
2006-03-21 10:00:00,116.71,116.77,116.69,116.74
2006-03-21 11:00:00,116.75,116.90,116.65,116.66
2006-03-21 12:00:00,116.67,116.69,116.59,116.59
2006-03-21 13:00:00,116.61,116.62,116.24,116.43
2006-03-21 14:00:00,116.44,116.90,116.44,116.77
2006-03-21 15:00:00,116.78,117.08,116.69,117.08
2006-03-21 16:00:00,117.09,117.22,116.94,117.22
2006-03-21 17:00:00,117.21,117.22,117.12,117.18
2006-03-21 18:00:00,117.17,117.20,117.11,117.14
2006-03-21 19:00:00,117.14,117.21,117.11,117.14
2006-03-21 20:00:00,117.13,117.27,117.10,117.26
2006-03-21 21:00:00,117.26,117.32,117.24,117.25
2006-03-21 22:00:00,117.25,117.30,117.07,117.07
2006-03-21 23:00:00,117.08,117.23,117.05,117.22
2006-03-22 00:00:00,117.21,117.34,117.21,117.34
2006-03-22 01:00:00,117.34,117.38,117.23,117.28
2006-03-22 02:00:00,117.28,117.36,117.26,117.27
2006-03-22 03:00:00,117.26,117.29,117.22,117.25
2006-03-22 04:00:00,117.25,117.31,117.19,117.19
2006-03-22 05:00:00,117.20,117.27,117.16,117.26
2006-03-22 06:00:00,117.26,117.29,117.12,117.15
2006-03-22 07:00:00,117.15,117.22,117.10,117.20
2006-03-22 08:00:00,117.20,117.27,117.14,117.18
2006-03-22 09:00:00,117.18,117.19,117.08,117.18
2006-03-22 10:00:00,117.18,117.28,117.13,117.13
2006-03-22 11:00:00,117.14,117.16,117.02,117.10
2006-03-22 12:00:00,117.10,117.14,117.03,117.04
2006-03-22 13:00:00,117.03,117.09,116.64,116.70
2006-03-22 14:00:00,116.71,116.86,116.67,116.79
2006-03-22 15:00:00,116.78,116.82,116.56,116.79
2006-03-22 16:00:00,116.80,116.84,116.62,116.71
2006-03-22 17:00:00,116.72,116.76,116.64,116.76
2006-03-22 18:00:00,116.75,116.90,116.72,116.88
2006-03-22 19:00:00,116.87,116.96,116.78,116.87
2006-03-22 20:00:00,116.88,116.94,116.82,116.89
2006-03-22 21:00:00,116.89,117.00,116.89,117.00
2006-03-22 22:00:00,117.00,117.06,116.94,117.05
2006-03-22 23:00:00,117.05,117.05,116.86,116.88
2006-03-23 00:00:00,116.87,116.95,116.81,116.83
2006-03-23 01:00:00,116.82,116.85,116.73,116.82
2006-03-23 02:00:00,116.82,116.87,116.78,116.86
2006-03-23 03:00:00,116.86,116.96,116.86,116.88
2006-03-23 04:00:00,116.88,116.92,116.84,116.90
2006-03-23 05:00:00,116.90,117.17,116.90,117.12
2006-03-23 06:00:00,117.12,117.23,117.08,117.10
2006-03-23 07:00:00,117.10,117.11,116.85,116.89
2006-03-23 08:00:00,116.88,116.92,116.80,116.88
2006-03-23 09:00:00,116.89,117.06,116.81,117.06
2006-03-23 10:00:00,117.06,117.06,116.89,117.05
2006-03-23 11:00:00,117.04,117.14,117.00,117.12
2006-03-23 12:00:00,117.11,117.16,117.00,117.01
2006-03-23 13:00:00,117.01,117.06,116.89,116.92
2006-03-23 14:00:00,116.92,117.00,116.83,116.89
2006-03-23 15:00:00,116.89,117.68,116.89,117.68
2006-03-23 16:00:00,117.69,117.73,117.39,117.59
2006-03-23 17:00:00,117.58,117.68,117.54,117.64
2006-03-23 18:00:00,117.65,117.67,117.60,117.64
2006-03-23 19:00:00,117.65,117.93,117.65,117.90
2006-03-23 20:00:00,117.90,117.92,117.86,117.88
2006-03-23 21:00:00,117.88,117.92,117.83,117.83
2006-03-23 22:00:00,117.83,117.86,117.79,117.84
2006-03-23 23:00:00,117.85,117.88,117.77,117.83
2006-03-24 00:00:00,117.83,118.03,117.79,117.94
2006-03-24 01:00:00,117.94,118.01,117.83,117.84
2006-03-24 02:00:00,117.84,117.88,117.80,117.87
2006-03-24 03:00:00,117.87,117.87,117.83,117.83
2006-03-24 04:00:00,117.83,117.93,117.81,117.92
2006-03-24 05:00:00,117.92,118.00,117.92,117.94
2006-03-24 06:00:00,117.95,117.97,117.89,117.92
2006-03-24 07:00:00,117.92,118.04,117.84,118.01
2006-03-24 08:00:00,118.02,118.14,117.97,118.06
2006-03-24 09:00:00,118.07,118.28,118.07,118.21
2006-03-24 10:00:00,118.22,118.22,118.12,118.17
2006-03-24 11:00:00,118.18,118.28,118.09,118.15
2006-03-24 12:00:00,118.16,118.25,118.12,118.24
2006-03-24 13:00:00,118.24,118.28,118.03,118.23
2006-03-24 14:00:00,118.23,118.47,118.17,118.33
2006-03-24 15:00:00,118.34,118.34,117.55,117.69
2006-03-24 16:00:00,117.70,117.71,117.40,117.49
2006-03-24 17:00:00,117.49,117.55,117.42,117.46
2006-03-24 18:00:00,117.46,117.48,117.39,117.47
2006-03-24 19:00:00,117.48,117.52,117.46,117.46
2006-03-24 20:00:00,117.47,117.50,117.41,117.44
2006-03-24 21:00:00,117.44,117.44,117.44,117.44
2006-03-26 22:00:00,117.54,117.64,117.53,117.62
2006-03-26 23:00:00,117.62,117.62,117.47,117.55
2006-03-27 00:00:00,117.55,117.56,116.98,117.01
2006-03-27 01:00:00,117.00,117.00,116.81,116.91
2006-03-27 02:00:00,116.90,116.90,116.57,116.62
2006-03-27 03:00:00,116.62,116.72,116.53,116.71
2006-03-27 04:00:00,116.70,116.74,116.43,116.43
2006-03-27 05:00:00,116.42,116.61,116.39,116.61
2006-03-27 06:00:00,116.61,116.70,116.58,116.59
2006-03-27 07:00:00,116.60,116.68,116.59,116.65
2006-03-27 08:00:00,116.65,116.85,116.65,116.76
2006-03-27 09:00:00,116.77,116.89,116.71,116.83
2006-03-27 10:00:00,116.82,116.91,116.75,116.79
2006-03-27 11:00:00,116.78,116.78,116.48,116.50
2006-03-27 12:00:00,116.51,116.64,116.49,116.64
2006-03-27 13:00:00,116.64,116.75,116.50,116.50
2006-03-27 14:00:00,116.50,116.59,116.42,116.46
2006-03-27 15:00:00,116.46,116.64,116.44,116.55
2006-03-27 16:00:00,116.54,116.63,116.50,116.59
2006-03-27 17:00:00,116.59,116.66,116.50,116.56
2006-03-27 18:00:00,116.55,116.65,116.54,116.63
2006-03-27 19:00:00,116.63,116.68,116.61,116.67
2006-03-27 20:00:00,116.67,116.81,116.67,116.76
2006-03-27 21:00:00,116.76,116.76,116.69,116.72
2006-03-27 22:00:00,116.72,116.79,116.71,116.76
2006-03-27 23:00:00,116.75,116.75,116.36,116.54
2006-03-28 00:00:00,116.54,116.54,116.25,116.43
2006-03-28 01:00:00,116.44,116.96,116.44,116.81
2006-03-28 02:00:00,116.80,116.80,116.69,116.73
2006-03-28 03:00:00,116.73,117.06,116.72,116.85
2006-03-28 04:00:00,116.84,117.08,116.82,117.03
2006-03-28 05:00:00,117.03,117.05,116.87,116.88
2006-03-28 06:00:00,116.89,117.04,116.83,116.87
2006-03-28 07:00:00,116.87,116.89,116.76,116.77
2006-03-28 08:00:00,116.78,116.78,116.60,116.70
2006-03-28 09:00:00,116.71,116.75,116.65,116.74
2006-03-28 10:00:00,116.73,116.81,116.64,116.76
2006-03-28 11:00:00,116.77,116.79,116.66,116.66
2006-03-28 12:00:00,116.67,116.75,116.64,116.75
2006-03-28 13:00:00,116.76,116.85,116.64,116.68
2006-03-28 14:00:00,116.67,116.83,116.66,116.78
2006-03-28 15:00:00,116.79,117.26,116.75,117.23
2006-03-28 16:00:00,117.22,117.29,117.09,117.21
2006-03-28 17:00:00,117.20,117.22,117.11,117.17
2006-03-28 18:00:00,117.17,117.31,117.15,117.25
2006-03-28 19:00:00,117.27,118.03,117.21,117.92
2006-03-28 20:00:00,117.93,117.96,117.78,117.86
2006-03-28 21:00:00,117.86,117.94,117.86,117.90
2006-03-28 22:00:00,117.90,117.95,117.71,117.76
2006-03-28 23:00:00,117.76,117.87,117.75,117.78
2006-03-29 00:00:00,117.77,117.94,117.72,117.93
2006-03-29 01:00:00,117.94,117.95,117.78,117.83
2006-03-29 02:00:00,117.84,117.92,117.82,117.88
2006-03-29 03:00:00,117.89,117.89,117.74,117.76
2006-03-29 04:00:00,117.76,117.85,117.71,117.83
2006-03-29 05:00:00,117.83,117.85,117.68,117.72
2006-03-29 06:00:00,117.71,117.92,117.63,117.70
2006-03-29 07:00:00,117.71,117.81,117.64,117.81
2006-03-29 08:00:00,117.80,117.90,117.77,117.88
2006-03-29 09:00:00,117.87,117.98,117.86,117.89
2006-03-29 10:00:00,117.89,117.93,117.79,117.81
2006-03-29 11:00:00,117.82,118.02,117.75,117.78
2006-03-29 12:00:00,117.78,117.93,117.72,117.89
2006-03-29 13:00:00,117.88,118.03,117.86,118.02
2006-03-29 14:00:00,118.03,118.19,118.00,118.10
2006-03-29 15:00:00,118.11,118.12,117.86,117.93
2006-03-29 16:00:00,117.92,117.95,117.63,117.77
2006-03-29 17:00:00,117.77,117.78,117.54,117.56
2006-03-29 18:00:00,117.56,117.77,117.48,117.72
2006-03-29 19:00:00,117.72,117.81,117.64,117.81
2006-03-29 20:00:00,117.81,117.84,117.69,117.71
2006-03-29 21:00:00,117.70,117.79,117.70,117.78
2006-03-29 22:00:00,117.79,117.81,117.74,117.76
2006-03-29 23:00:00,117.76,117.84,117.63,117.81
2006-03-30 00:00:00,117.80,117.92,117.69,117.69
2006-03-30 01:00:00,117.68,117.70,117.63,117.70
2006-03-30 02:00:00,117.69,117.79,117.68,117.70
2006-03-30 03:00:00,117.70,117.72,117.62,117.71
2006-03-30 04:00:00,117.71,117.71,117.53,117.54
2006-03-30 05:00:00,117.54,117.62,117.34,117.53
2006-03-30 06:00:00,117.52,117.70,117.48,117.67
2006-03-30 07:00:00,117.68,117.77,117.64,117.71
2006-03-30 08:00:00,117.72,117.72,117.52,117.59
2006-03-30 09:00:00,117.60,117.60,117.25,117.26
2006-03-30 10:00:00,117.25,117.40,117.25,117.32
2006-03-30 11:00:00,117.32,117.44,117.31,117.38
2006-03-30 12:00:00,117.38,117.44,117.27,117.40
2006-03-30 13:00:00,117.40,117.86,117.37,117.74
2006-03-30 14:00:00,117.75,117.78,117.11,117.24
2006-03-30 15:00:00,117.23,117.64,117.17,117.61
2006-03-30 16:00:00,117.60,117.60,117.32,117.39
2006-03-30 17:00:00,117.40,117.54,117.33,117.47
2006-03-30 18:00:00,117.47,117.55,117.34,117.38
2006-03-30 19:00:00,117.38,117.39,117.25,117.29
2006-03-30 20:00:00,117.29,117.35,117.26,117.33
2006-03-30 21:00:00,117.33,117.35,117.27,117.32
2006-03-30 22:00:00,117.32,117.32,117.26,117.31
2006-03-30 23:00:00,117.31,117.54,117.17,117.24
2006-03-31 00:00:00,117.23,117.60,117.16,117.36
2006-03-31 01:00:00,117.36,117.53,117.22,117.42
2006-03-31 02:00:00,117.43,117.48,117.35,117.39
2006-03-31 03:00:00,117.39,117.46,117.37,117.38
2006-03-31 04:00:00,117.38,117.42,117.31,117.39
2006-03-31 05:00:00,117.40,117.44,117.33,117.39
2006-03-31 06:00:00,117.39,117.54,117.28,117.47
2006-03-31 07:00:00,117.47,117.50,117.37,117.43
2006-03-31 08:00:00,117.42,117.53,117.42,117.51
2006-03-31 09:00:00,117.51,117.60,117.50,117.59
2006-03-31 10:00:00,117.60,117.79,117.59,117.69
2006-03-31 11:00:00,117.70,117.72,117.62,117.65
2006-03-31 12:00:00,117.66,117.69,117.56,117.65
2006-03-31 13:00:00,117.66,117.99,117.66,117.84
2006-03-31 14:00:00,117.83,117.96,117.72,117.96
2006-03-31 15:00:00,117.97,118.11,117.55,117.74
2006-03-31 16:00:00,117.73,117.75,117.45,117.48
2006-03-31 17:00:00,117.49,117.67,117.47,117.61
2006-03-31 18:00:00,117.62,117.74,117.61,117.71
2006-03-31 19:00:00,117.71,117.71,117.60,117.71
2006-03-31 20:00:00,117.70,117.70,117.68,117.68
2006-04-02 22:00:00,117.73,117.73,117.59,117.66
2006-04-02 23:00:00,117.65,117.95,117.59,117.84
2006-04-03 00:00:00,117.85,118.18,117.57,118.13
2006-04-03 01:00:00,118.14,118.15,117.91,117.99
2006-04-03 02:00:00,117.98,118.10,117.96,118.04
2006-04-03 03:00:00,118.04,118.19,118.03,118.16
2006-04-03 04:00:00,118.16,118.61,118.11,118.59
2006-04-03 05:00:00,118.59,118.59,118.48,118.51
2006-04-03 06:00:00,118.50,118.65,118.47,118.58
2006-04-03 07:00:00,118.59,118.76,118.48,118.49
2006-04-03 08:00:00,118.50,118.64,118.40,118.52
2006-04-03 09:00:00,118.53,118.63,118.30,118.31
2006-04-03 10:00:00,118.32,118.53,118.22,118.42
2006-04-03 11:00:00,118.42,118.46,118.29,118.40
2006-04-03 12:00:00,118.40,118.46,118.28,118.34
2006-04-03 13:00:00,118.33,118.38,118.21,118.24
2006-04-03 14:00:00,118.24,118.27,117.82,117.89
2006-04-03 15:00:00,117.90,117.96,117.66,117.81
2006-04-03 16:00:00,117.81,117.91,117.73,117.84
2006-04-03 17:00:00,117.83,117.85,117.62,117.74
2006-04-03 18:00:00,117.75,117.75,117.64,117.69
2006-04-03 19:00:00,117.68,117.69,117.64,117.68
2006-04-03 20:00:00,117.68,117.70,117.64,117.67
2006-04-03 21:00:00,117.66,117.76,117.66,117.75
2006-04-03 22:00:00,117.75,117.78,117.71,117.78
2006-04-03 23:00:00,117.77,117.79,117.61,117.72
2006-04-04 00:00:00,117.72,117.92,117.68,117.92
2006-04-04 01:00:00,117.91,117.91,117.80,117.86
2006-04-04 02:00:00,117.87,117.90,117.60,117.75
2006-04-04 03:00:00,117.75,117.86,117.74,117.81
2006-04-04 04:00:00,117.81,117.81,117.56,117.58
2006-04-04 05:00:00,117.59,117.69,117.58,117.67
2006-04-04 06:00:00,117.66,117.69,117.58,117.69
2006-04-04 07:00:00,117.70,117.75,117.50,117.53
2006-04-04 08:00:00,117.52,117.67,117.37,117.59
2006-04-04 09:00:00,117.58,117.59,117.43,117.59
2006-04-04 10:00:00,117.60,117.78,117.58,117.73
2006-04-04 11:00:00,117.73,117.75,117.50,117.53
2006-04-04 12:00:00,117.53,117.63,117.32,117.56
2006-04-04 13:00:00,117.55,117.65,117.22,117.30
2006-04-04 14:00:00,117.29,117.49,117.28,117.43
2006-04-04 15:00:00,117.44,117.47,117.39,117.42
2006-04-04 16:00:00,117.43,117.53,117.40,117.47
2006-04-04 17:00:00,117.47,117.54,117.42,117.46
2006-04-04 18:00:00,117.45,117.45,117.37,117.39
2006-04-04 19:00:00,117.38,117.44,117.38,117.42
2006-04-04 20:00:00,117.42,117.52,117.41,117.51
2006-04-04 21:00:00,117.51,117.54,117.51,117.51
2006-04-04 22:00:00,117.51,117.51,117.34,117.45
2006-04-04 23:00:00,117.45,117.51,117.40,117.43
2006-04-05 00:00:00,117.43,117.47,117.25,117.39
2006-04-05 01:00:00,117.39,117.39,117.08,117.14
2006-04-05 02:00:00,117.14,117.15,116.98,117.09
2006-04-05 03:00:00,117.10,117.10,116.81,116.87
2006-04-05 04:00:00,116.87,116.89,116.68,116.75
2006-04-05 05:00:00,116.74,116.94,116.69,116.94
2006-04-05 06:00:00,116.95,116.95,116.76,116.79
2006-04-05 07:00:00,116.79,116.99,116.67,116.92
2006-04-05 08:00:00,116.93,117.15,116.92,117.11
2006-04-05 09:00:00,117.11,117.58,117.11,117.47
2006-04-05 10:00:00,117.48,117.58,117.41,117.42
2006-04-05 11:00:00,117.43,117.47,117.33,117.41
2006-04-05 12:00:00,117.40,117.56,117.32,117.41
2006-04-05 13:00:00,117.42,117.67,117.37,117.50
2006-04-05 14:00:00,117.50,117.74,117.40,117.66
2006-04-05 15:00:00,117.65,117.71,117.53,117.56
2006-04-05 16:00:00,117.56,117.61,117.42,117.45
2006-04-05 17:00:00,117.46,117.50,117.34,117.34
2006-04-05 18:00:00,117.34,117.38,117.25,117.31
2006-04-05 19:00:00,117.31,117.44,117.30,117.36
2006-04-05 20:00:00,117.36,117.39,117.31,117.39
2006-04-05 21:00:00,117.39,117.40,117.28,117.33
2006-04-05 22:00:00,117.34,117.45,117.34,117.42
2006-04-05 23:00:00,117.41,117.61,117.40,117.61
2006-04-06 00:00:00,117.62,117.75,117.56,117.65
2006-04-06 01:00:00,117.65,117.65,117.39,117.47
2006-04-06 02:00:00,117.47,117.50,117.34,117.36
2006-04-06 03:00:00,117.36,117.42,117.35,117.37
2006-04-06 04:00:00,117.37,117.46,117.36,117.40
2006-04-06 05:00:00,117.40,117.51,117.37,117.48
2006-04-06 06:00:00,117.48,117.63,117.47,117.60
2006-04-06 07:00:00,117.61,117.61,117.40,117.54
2006-04-06 08:00:00,117.53,117.55,117.39,117.39
2006-04-06 09:00:00,117.40,117.45,117.26,117.44
2006-04-06 10:00:00,117.45,117.53,117.40,117.48
2006-04-06 11:00:00,117.49,117.65,117.46,117.56
2006-04-06 12:00:00,117.57,117.75,117.53,117.64
2006-04-06 13:00:00,117.63,117.94,117.58,117.73
2006-04-06 14:00:00,117.74,117.85,117.61,117.66
2006-04-06 15:00:00,117.67,117.76,117.62,117.70
2006-04-06 16:00:00,117.71,117.75,117.67,117.68
2006-04-06 17:00:00,117.69,117.86,117.65,117.73
2006-04-06 18:00:00,117.74,117.86,117.63,117.64
2006-04-06 19:00:00,117.64,117.67,117.59,117.63
2006-04-06 20:00:00,117.63,117.73,117.62,117.73
2006-04-06 21:00:00,117.73,117.79,117.69,117.78
2006-04-06 22:00:00,117.78,117.86,117.76,117.78
2006-04-06 23:00:00,117.78,117.87,117.68,117.72
2006-04-07 00:00:00,117.71,117.88,117.70,117.83
2006-04-07 01:00:00,117.83,117.95,117.79,117.86
2006-04-07 02:00:00,117.86,117.86,117.72,117.74
2006-04-07 03:00:00,117.75,117.77,117.67,117.67
2006-04-07 04:00:00,117.68,117.68,117.57,117.66
2006-04-07 05:00:00,117.66,117.76,117.65,117.73
2006-04-07 06:00:00,117.73,117.82,117.62,117.62
2006-04-07 07:00:00,117.61,117.73,117.53,117.64
2006-04-07 08:00:00,117.65,117.68,117.58,117.64
2006-04-07 09:00:00,117.63,117.69,117.61,117.65
2006-04-07 10:00:00,117.65,117.83,117.63,117.76
2006-04-07 11:00:00,117.76,117.83,117.70,117.78
2006-04-07 12:00:00,117.78,117.90,117.40,117.66
2006-04-07 13:00:00,117.67,117.80,117.52,117.63
2006-04-07 14:00:00,117.62,117.99,117.57,117.96
2006-04-07 15:00:00,117.97,118.31,117.95,118.31
2006-04-07 16:00:00,118.31,118.31,118.22,118.25
2006-04-07 17:00:00,118.25,118.32,118.22,118.29
2006-04-07 18:00:00,118.29,118.37,118.23,118.23
2006-04-07 19:00:00,118.25,118.33,118.23,118.25
2006-04-07 20:00:00,118.25,118.25,118.25,118.25
2006-04-09 22:00:00,118.16,118.16,118.06,118.11
2006-04-09 23:00:00,118.11,118.20,118.11,118.15
2006-04-10 00:00:00,118.15,118.22,118.04,118.11
2006-04-10 01:00:00,118.11,118.13,118.03,118.04
2006-04-10 02:00:00,118.04,118.09,118.01,118.08
2006-04-10 03:00:00,118.07,118.07,117.89,117.93
2006-04-10 04:00:00,117.93,118.04,117.90,118.04
2006-04-10 05:00:00,118.04,118.11,117.93,118.10
2006-04-10 06:00:00,118.11,118.25,118.07,118.07
2006-04-10 07:00:00,118.06,118.18,118.01,118.12
2006-04-10 08:00:00,118.12,118.32,118.12,118.28
2006-04-10 09:00:00,118.27,118.44,118.23,118.38
2006-04-10 10:00:00,118.38,118.47,118.34,118.42
2006-04-10 11:00:00,118.41,118.41,118.28,118.29
2006-04-10 12:00:00,118.28,118.48,118.28,118.47
2006-04-10 13:00:00,118.47,118.48,118.34,118.41
2006-04-10 14:00:00,118.41,118.44,118.32,118.34
2006-04-10 15:00:00,118.34,118.64,118.33,118.62
2006-04-10 16:00:00,118.63,118.67,118.54,118.61
2006-04-10 17:00:00,118.61,118.65,118.54,118.55
2006-04-10 18:00:00,118.54,118.58,118.45,118.53
2006-04-10 19:00:00,118.52,118.52,118.36,118.36
2006-04-10 20:00:00,118.36,118.40,118.31,118.31
2006-04-10 21:00:00,118.31,118.32,118.24,118.31
2006-04-10 22:00:00,118.31,118.44,118.30,118.41
2006-04-10 23:00:00,118.41,118.54,118.41,118.50
2006-04-11 00:00:00,118.50,118.56,118.45,118.51
2006-04-11 01:00:00,118.51,118.52,118.43,118.46
2006-04-11 02:00:00,118.46,118.54,118.45,118.45
2006-04-11 03:00:00,118.45,118.46,118.30,118.43
2006-04-11 04:00:00,118.42,118.44,118.39,118.41
2006-04-11 05:00:00,118.41,118.51,118.41,118.46
2006-04-11 06:00:00,118.46,118.47,118.34,118.39
2006-04-11 07:00:00,118.39,118.47,118.36,118.44
2006-04-11 08:00:00,118.44,118.51,118.39,118.44
2006-04-11 09:00:00,118.45,118.60,118.42,118.56
2006-04-11 10:00:00,118.56,118.71,118.55,118.66
2006-04-11 11:00:00,118.67,118.76,118.64,118.70
2006-04-11 12:00:00,118.71,118.87,118.64,118.76
2006-04-11 13:00:00,118.75,118.83,118.47,118.51
2006-04-11 14:00:00,118.50,118.66,118.48,118.56
2006-04-11 15:00:00,118.57,118.68,118.53,118.59
2006-04-11 16:00:00,118.59,118.60,118.33,118.38
2006-04-11 17:00:00,118.37,118.44,118.34,118.40
2006-04-11 18:00:00,118.39,118.40,118.25,118.36
2006-04-11 19:00:00,118.36,118.40,118.18,118.21
2006-04-11 20:00:00,118.21,118.25,118.16,118.25
2006-04-11 21:00:00,118.25,118.33,118.25,118.32
2006-04-11 22:00:00,118.32,118.32,118.17,118.22
2006-04-11 23:00:00,118.22,118.22,118.07,118.08
2006-04-12 00:00:00,118.09,118.14,117.85,117.89
2006-04-12 01:00:00,117.88,118.03,117.81,118.02
2006-04-12 02:00:00,118.02,118.04,117.99,118.03
2006-04-12 03:00:00,118.02,118.11,118.02,118.09
2006-04-12 04:00:00,118.09,118.13,118.06,118.10
2006-04-12 05:00:00,118.10,118.21,118.10,118.21
2006-04-12 06:00:00,118.21,118.26,118.06,118.16
2006-04-12 07:00:00,118.15,118.32,118.03,118.32
2006-04-12 08:00:00,118.33,118.37,118.12,118.18
2006-04-12 09:00:00,118.19,118.19,117.98,118.08
2006-04-12 10:00:00,118.08,118.15,118.04,118.08
2006-04-12 11:00:00,118.08,118.11,118.02,118.06
2006-04-12 12:00:00,118.07,118.46,118.03,118.32
2006-04-12 13:00:00,118.32,118.37,118.17,118.36
2006-04-12 14:00:00,118.37,118.43,118.31,118.36
2006-04-12 15:00:00,118.36,118.47,118.33,118.46
2006-04-12 16:00:00,118.45,118.46,118.36,118.40
2006-04-12 17:00:00,118.40,118.57,118.40,118.49
2006-04-12 18:00:00,118.50,118.58,118.47,118.53
2006-04-12 19:00:00,118.54,118.56,118.51,118.54
2006-04-12 20:00:00,118.54,118.54,118.43,118.51
2006-04-12 21:00:00,118.51,118.53,118.43,118.47
2006-04-12 22:00:00,118.47,118.48,118.39,118.43
2006-04-12 23:00:00,118.42,118.53,118.39,118.50
2006-04-13 00:00:00,118.50,118.53,118.41,118.45
2006-04-13 01:00:00,118.45,118.49,118.35,118.48
2006-04-13 02:00:00,118.47,118.51,118.46,118.46
2006-04-13 03:00:00,118.46,118.47,118.39,118.39
2006-04-13 04:00:00,118.40,118.41,118.30,118.36
2006-04-13 05:00:00,118.36,118.45,118.34,118.44
2006-04-13 06:00:00,118.43,118.46,118.36,118.39
2006-04-13 07:00:00,118.37,118.42,118.31,118.38
2006-04-13 08:00:00,118.38,118.45,118.33,118.44
2006-04-13 09:00:00,118.44,118.49,118.35,118.47
2006-04-13 10:00:00,118.46,118.56,118.45,118.55
2006-04-13 11:00:00,118.56,118.65,118.56,118.64
2006-04-13 12:00:00,118.65,118.72,118.55,118.71
2006-04-13 13:00:00,118.71,118.81,118.65,118.69
2006-04-13 14:00:00,118.68,118.69,118.34,118.38
2006-04-13 15:00:00,118.39,118.50,118.38,118.41
2006-04-13 16:00:00,118.41,118.54,118.40,118.49
2006-04-13 17:00:00,118.48,118.55,118.39,118.42
2006-04-13 18:00:00,118.44,118.51,118.42,118.42
2006-04-13 19:00:00,118.42,118.48,118.39,118.45
2006-04-13 20:00:00,118.45,118.54,118.42,118.54
2006-04-13 21:00:00,118.54,118.54,118.46,118.54
2006-04-13 22:00:00,118.53,118.57,118.42,118.55
2006-04-13 23:00:00,118.55,118.70,118.54,118.67
2006-04-14 00:00:00,118.67,118.68,118.54,118.63
2006-04-14 01:00:00,118.64,118.69,118.59,118.68
2006-04-14 02:00:00,118.68,118.68,118.61,118.63
2006-04-14 03:00:00,118.63,118.68,118.61,118.64
2006-04-14 04:00:00,118.64,118.64,118.56,118.56
2006-04-14 05:00:00,118.57,118.61,118.54,118.60
2006-04-14 06:00:00,118.60,118.65,118.58,118.62
2006-04-14 07:00:00,118.63,118.66,118.62,118.63
2006-04-14 08:00:00,118.64,118.69,118.61,118.64
2006-04-14 09:00:00,118.65,118.67,118.55,118.56
2006-04-14 10:00:00,118.56,118.61,118.56,118.58
2006-04-14 11:00:00,118.59,118.61,118.51,118.60
2006-04-14 12:00:00,118.59,118.64,118.59,118.61
2006-04-14 13:00:00,118.59,118.67,118.59,118.65
2006-04-14 14:00:00,118.65,118.68,118.62,118.66
2006-04-14 15:00:00,118.67,118.70,118.61,118.64
2006-04-14 16:00:00,118.64,118.65,118.57,118.59
2006-04-14 17:00:00,118.59,118.66,118.59,118.61
2006-04-14 18:00:00,118.61,118.65,118.59,118.62
2006-04-14 19:00:00,118.62,118.64,118.61,118.63
2006-04-14 20:00:00,118.63,118.63,118.63,118.63
2006-04-16 22:00:00,118.53,118.54,118.34,118.48
2006-04-16 23:00:00,118.48,118.50,118.34,118.36
2006-04-17 00:00:00,118.35,118.38,118.10,118.20
2006-04-17 01:00:00,118.20,118.21,117.98,118.15
2006-04-17 02:00:00,118.15,118.24,118.08,118.24
2006-04-17 03:00:00,118.24,118.28,118.18,118.22
2006-04-17 04:00:00,118.22,118.26,118.20,118.26
2006-04-17 05:00:00,118.26,118.27,118.22,118.27
2006-04-17 06:00:00,118.26,118.28,118.22,118.25
2006-04-17 07:00:00,118.24,118.25,118.19,118.22
2006-04-17 08:00:00,118.22,118.36,118.19,118.27
2006-04-17 09:00:00,118.28,118.33,118.22,118.26
2006-04-17 10:00:00,118.25,118.26,118.17,118.19
2006-04-17 11:00:00,118.19,118.24,117.82,117.90
2006-04-17 12:00:00,117.91,117.94,117.56,117.74
2006-04-17 13:00:00,117.73,118.00,117.66,117.86
2006-04-17 14:00:00,117.85,117.90,117.52,117.55
2006-04-17 15:00:00,117.56,117.70,117.55,117.67
2006-04-17 16:00:00,117.68,117.78,117.66,117.75
2006-04-17 17:00:00,117.75,117.76,117.62,117.65
2006-04-17 18:00:00,117.65,117.75,117.63,117.75
2006-04-17 19:00:00,117.76,117.82,117.76,117.79
2006-04-17 20:00:00,117.79,117.81,117.73,117.77
2006-04-17 21:00:00,117.77,117.81,117.75,117.78
2006-04-17 22:00:00,117.78,117.80,117.66,117.79
2006-04-17 23:00:00,117.79,117.86,117.76,117.78
2006-04-18 00:00:00,117.78,117.93,117.77,117.82
2006-04-18 01:00:00,117.83,117.87,117.74,117.84
