timestamp,open,high,low,close,flg
2001-01-26 16:00:00,116.96,117.12,116.93,117.06,1.0
2001-01-26 17:00:00,117.06,117.25,117.06,117.22,1.0
2001-01-26 18:00:00,117.23,117.54,117.22,117.45,1.0
2001-01-26 19:00:00,117.45,117.45,117.34,117.34,1.0
2001-01-26 20:00:00,117.34,117.36,117.28,117.31,1.0
2001-01-26 21:00:00,117.29,117.31,117.29,117.31,1.0
2001-01-28 23:00:00,117.44,117.72,117.44,117.66,1.0
2001-01-29 00:00:00,117.65,117.67,117.57,117.62,1.0
2001-01-29 01:00:00,117.62,117.63,117.44,117.47,1.0
2001-01-29 02:00:00,117.47,117.53,117.32,117.37,1.0
2001-01-29 03:00:00,117.37,117.41,117.29,117.35,1.0
2001-01-29 04:00:00,117.35,117.36,117.24,117.24,1.0
2001-01-29 05:00:00,117.24,117.26,117.17,117.17,1.0
2001-01-29 06:00:00,117.17,117.18,117.06,117.11,1.0
2001-01-29 07:00:00,117.11,117.21,116.74,116.85,1.0
2001-01-29 08:00:00,116.85,117.00,116.64,116.70,1.0
2001-01-29 09:00:00,116.70,116.78,116.14,116.32,1.0
2001-01-29 10:00:00,116.31,116.46,116.26,116.34,1.0
2001-01-29 11:00:00,116.33,116.49,116.31,116.49,1.0
2001-01-29 12:00:00,116.50,116.64,116.48,116.50,1.0
2001-01-29 13:00:00,116.50,116.65,116.50,116.63,1.0
2001-01-29 14:00:00,116.64,116.78,116.42,116.75,1.0
2001-01-29 15:00:00,116.75,116.94,116.67,116.89,1.0
2001-01-29 16:00:00,116.89,116.89,116.52,116.61,1.0
2001-01-29 17:00:00,116.61,116.69,116.51,116.67,1.0
2001-01-29 18:00:00,116.67,116.72,116.59,116.67,1.0
2001-01-29 19:00:00,116.67,116.70,116.58,116.69,1.0
2001-01-29 20:00:00,116.69,116.73,116.61,116.64,1.0
2001-01-29 21:00:00,116.67,116.76,116.66,116.71,1.0
2001-01-29 22:00:00,116.71,116.75,116.70,116.70,1.0
2001-01-29 23:00:00,116.70,116.75,116.64,116.75,1.0
2001-01-30 00:00:00,116.76,116.76,116.17,116.37,1.0
2001-01-30 01:00:00,116.36,116.72,116.36,116.58,1.0
2001-01-30 02:00:00,116.57,116.68,116.54,116.65,1.0
2001-01-30 03:00:00,116.66,116.81,116.63,116.66,1.0
2001-01-30 04:00:00,116.66,116.67,116.52,116.53,1.0
2001-01-30 05:00:00,116.53,116.62,116.52,116.58,1.0
2001-01-30 06:00:00,116.58,116.71,116.57,116.70,1.0
2001-01-30 07:00:00,116.70,116.72,116.51,116.54,1.0
2001-01-30 08:00:00,116.53,116.58,116.32,116.47,1.0
2001-01-30 09:00:00,116.47,116.63,116.34,116.40,1.0
2001-01-30 10:00:00,116.39,116.67,116.36,116.67,1.0
2001-01-30 11:00:00,116.68,116.88,116.62,116.76,1.0
2001-01-30 12:00:00,116.78,116.91,116.68,116.75,1.0
2001-01-30 13:00:00,116.75,116.86,116.61,116.74,1.0
2001-01-30 14:00:00,116.74,116.86,116.66,116.81,1.0
2001-01-30 15:00:00,116.81,116.83,116.58,116.61,1.0
2001-01-30 16:00:00,116.61,116.71,115.64,115.75,1.0
2001-01-30 17:00:00,115.75,115.89,115.61,115.81,1.0
2001-01-30 18:00:00,115.75,115.90,115.75,115.81,1.0
2001-01-30 19:00:00,115.81,115.85,115.73,115.79,1.0
2001-01-30 20:00:00,115.79,115.90,115.78,115.89,1.0
2001-01-30 21:00:00,115.89,115.90,115.76,115.82,1.0
2001-01-30 22:00:00,115.83,115.85,115.75,115.81,1.0
2001-01-30 23:00:00,115.80,115.86,115.62,115.62,1.0
2001-01-31 00:00:00,115.62,115.97,115.62,115.91,1.0
2001-01-31 01:00:00,115.91,116.17,115.82,116.14,1.0
2001-01-31 02:00:00,116.15,116.48,116.08,116.44,1.0
2001-01-31 03:00:00,116.44,116.65,116.36,116.47,1.0
2001-01-31 04:00:00,116.47,116.53,116.38,116.53,1.0
2001-01-31 05:00:00,116.53,116.53,116.33,116.39,1.0
2001-01-31 06:00:00,116.39,116.40,116.25,116.28,1.0
2001-01-31 07:00:00,116.27,116.48,116.26,116.33,1.0
2001-01-31 08:00:00,116.33,116.36,116.05,116.19,1.0
2001-01-31 09:00:00,116.18,116.32,116.08,116.32,1.0
2001-01-31 10:00:00,116.33,116.36,116.22,116.26,1.0
2001-01-31 11:00:00,116.26,116.44,116.23,116.31,1.0
2001-01-31 12:00:00,116.32,116.35,116.03,116.12,1.0
2001-01-31 13:00:00,116.13,116.35,116.00,116.31,1.0
2001-01-31 14:00:00,116.30,116.33,116.07,116.11,1.0
2001-01-31 15:00:00,116.11,116.39,116.08,116.34,1.0
2001-01-31 16:00:00,116.33,116.37,116.14,116.33,1.0
2001-01-31 17:00:00,116.33,116.61,116.33,116.57,1.0
2001-01-31 18:00:00,116.57,116.58,116.34,116.36,1.0
2001-01-31 19:00:00,116.36,116.56,116.23,116.42,1.0
2001-01-31 20:00:00,116.41,116.42,116.29,116.39,1.0
2001-01-31 21:00:00,116.40,116.50,116.30,116.48,1.0
2001-01-31 22:00:00,116.48,116.55,116.47,116.50,1.0
2001-01-31 23:00:00,116.50,116.70,116.50,116.62,1.0
2001-02-01 00:00:00,116.62,116.70,116.31,116.34,1.0
2001-02-01 01:00:00,116.34,116.59,116.33,116.54,1.0
2001-02-01 02:00:00,116.54,116.67,116.45,116.45,1.0
2001-02-01 03:00:00,116.46,116.56,116.46,116.52,1.0
2001-02-01 04:00:00,116.52,116.56,116.46,116.50,1.0
2001-02-01 05:00:00,116.50,116.51,116.37,116.41,1.0
2001-02-01 06:00:00,116.41,116.44,116.25,116.31,1.0
2001-02-01 07:00:00,116.31,116.34,116.16,116.21,1.0
2001-02-01 08:00:00,116.22,116.33,116.18,116.24,1.0
2001-02-01 09:00:00,116.23,116.36,116.19,116.29,1.0
2001-02-01 10:00:00,116.29,116.31,115.89,115.97,1.0
2001-02-01 11:00:00,115.98,116.00,115.34,115.40,1.0
2001-02-01 12:00:00,115.40,115.55,115.30,115.47,1.0
2001-02-01 13:00:00,115.48,115.72,115.42,115.62,1.0
2001-02-01 14:00:00,115.61,115.74,115.38,115.44,1.0
2001-02-01 15:00:00,115.45,115.52,115.25,115.39,1.0
2001-02-01 16:00:00,115.39,115.47,115.24,115.26,1.0
2001-02-01 17:00:00,115.27,115.42,115.26,115.33,1.0
2001-02-01 18:00:00,115.33,115.57,115.33,115.44,1.0
2001-02-01 19:00:00,115.44,115.64,115.44,115.59,1.0
2001-02-01 20:00:00,115.59,115.67,115.50,115.55,1.0
2001-02-01 21:00:00,115.53,115.61,115.49,115.59,1.0
2001-02-01 22:00:00,115.59,115.81,115.58,115.61,1.0
2001-02-01 23:00:00,115.61,115.64,115.44,115.47,1.0
2001-02-02 00:00:00,115.61,115.61,115.39,115.50,1.0
2001-02-02 01:00:00,115.50,115.62,115.49,115.53,1.0
2001-02-02 02:00:00,115.53,115.53,115.44,115.50,1.0
2001-02-02 03:00:00,115.50,115.55,115.45,115.50,1.0
2001-02-02 04:00:00,115.50,115.51,115.25,115.30,1.0
2001-02-02 05:00:00,115.30,115.30,115.15,115.21,1.0
2001-02-02 06:00:00,115.21,115.25,115.08,115.19,1.0
2001-02-02 07:00:00,115.19,115.23,114.95,115.15,1.0
2001-02-02 08:00:00,115.17,115.27,114.95,115.03,1.0
2001-02-02 09:00:00,115.03,115.12,114.97,115.01,1.0
2001-02-02 10:00:00,115.02,115.14,114.99,115.05,1.0
2001-02-02 11:00:00,115.05,115.16,115.04,115.11,1.0
2001-02-02 12:00:00,115.11,115.34,115.09,115.28,1.0
2001-02-02 13:00:00,115.28,115.67,115.07,115.65,1.0
2001-02-02 14:00:00,115.66,115.68,115.48,115.51,1.0
2001-02-02 15:00:00,115.51,115.80,115.39,115.71,1.0
2001-02-02 16:00:00,115.72,115.72,115.53,115.60,1.0
2001-02-02 17:00:00,115.61,115.83,115.60,115.80,1.0
2001-02-02 18:00:00,115.79,115.83,115.73,115.83,1.0
2001-02-02 19:00:00,115.83,115.86,115.67,115.69,1.0
2001-02-02 20:00:00,115.69,115.72,115.58,115.64,1.0
